source_row_hash,kontraktsdatum,publiceringsdatum,tilltradesdatum,municipality_name,brf_org_nummer,fastighetsbeteckning,adress,slutpris,utgangspris,pris_idag,kr_per_kvm,budpremie_kr,budpremie_pct,rum,boa_kvm,vaning,vaningar,hiss,balkong,varme_gemensam,bostadstyp,byggar,nyprod,manadsavg,arsavg_per_kvm,annonstid_dagar,source_name
8f476997005cb77bc2901e1df199e6fbeaa0224b,2021-06-15,2021-05-26,2021-09-29,Gävle,785000-1905,VALLBACKEN 14:1,Brunnsgatan 42 G,4850000,4975000,4301630,33219,-125000,-2.51,4.0,146.0,,,False,True,False,radhus,1951,False,6700,551,20,VD Pro
10832897d8de628cd1b7b6df7f3d51142fd62702,2021-06-15,2021-05-20,2021-08-30,Gävle,785000-3281,SÖDERTULL 41:11,Sörbygatan 71H,1095000,1095000,966029,22577,0,0.0,2.0,48.5,3,3,True,False,True,lagenhet,,False,2473,612,26,VD Pro
c91017fbb224a03286153bcb55fd5c56e854bc72,2021-06-15,2021-06-03,2021-07-29,Gävle,716413-3634,STIGSLUND 56:1,Laxgången 58 A,2360000,1795000,2093164,31892,565000,31.47,3.0,74.0,,,False,False,True,lagenhet,1983,False,4844,786,12,VD Pro
57536652e0fdc76fe8396c5d9b54b4ee62b3a09b,2021-06-15,,,Gävle,769639-3805,FREDRIKSSKANS 2:86,Sekatörsslingan 66,2950000,2950000,2950000,24583,0,0.0,6.0,120.0,,,False,False,False,lagenhet,,True,4995,500,,VD Pro
204976eb95c5089b7132acdb7dbeca07119fa910,2021-06-14,2021-02-08,2021-08-16,Gävle,785000-3109,BRYNÄS 23:7,Femte Tvärgatan 20,1350000,1375000,1190995,20000,-25000,-1.81,2.0,67.5,3,4,True,False,True,lagenhet,,False,3048,542,125,VD Pro
5bf0023cdce1043986f9841239d81ea6548c8095,2021-06-14,2021-05-07,,Gävle,769632-0022,,Ordslingan,2875000,2875000,2536378,28465,0,0.0,4.0,101.0,,2,False,False,False,radhus,2023,False,4772,567,38,VD Pro
4693681eceac0e4fd186b21ad6e6eec7730cbc5e,2021-06-14,2021-05-27,2021-08-29,Gävle,785000-2127,SÄTRA 19:3,Ulvsmygen 1,1095000,1095000,985239,16977,0,0.0,2.0,64.5,5,5,True,False,True,lagenhet,1968,False,3076,572,18,VD Pro
60e716837239ec581f6cf84ad60bb6d122e4a69d,2021-06-14,2021-06-08,2021-09-12,Gävle,716413-4244,BRYNÄS 10:7,Brynäsgatan 8 B,2000000,1695000,1764437,28986,305000,17.99,3.0,69.0,1,3,True,False,True,lagenhet,1983,False,4241,738,6,VD Pro
27c4050084d1a345d71a699d0839b420bbb0eb2c,2021-06-13,2021-05-12,2021-08-26,Gävle,716413-5100,NORRTULL 25:12,Staketgatan 21 C,1380000,1450000,1223968,34500,-70000,-4.82,2.0,40.0,2,5,True,False,False,lagenhet,1988,False,2553,766,32,VD Pro
6b071645814b8cad89d4346beeb9947449c4f767,2021-06-13,2021-06-03,,Gävle,785000-3273,SÄTRA 80:2,Fältspatvägen 26c,2160000,1595000,1943486,22041,565000,35.42,4.0,98.0,1,1,False,False,False,radhus,1970,False,4700,576,10,VD Pro
9a080f2b622ed6e3420ffa40123de96feab0e2c2,2021-06-12,2021-06-01,2021-09-01,Gävle,769636-0077,FREDRIKSSKANS 7:10,Gökärtsvägen 12,3225000,2995000,2860362,32250,230000,7.67,5.0,100.0,,,False,False,False,radhus,2020,False,5518,662,11,VD Pro
d4b9fc7094383a417426442d1fb39284bf05cbfc,2021-06-11,2021-05-31,2021-08-26,Gävle,716458-6229,VALBO-ÖN 6:68,Mackmyravägen 36 C,1750000,1750000,1574584,18421,0,0.0,4.0,95.0,,3,False,False,False,radhus,,False,6600,834,11,VD Pro
7067738e4eed6b09cbce409b2bb5fe0f1c81383b,2021-06-11,2021-05-18,2021-08-11,Gävle,785000-2259,SÖRBY 4:2,Jägargatan 18 C,2550000,2175000,2261681,28652,375000,17.24,5.0,89.0,,,False,False,True,radhus,1957,False,5315,717,24,VD Pro
291a64a595688ff7484e42ac942921d8d851bb69,2021-06-11,2021-05-30,2021-08-30,Gävle,785000-1590,NORRTULL 18:6,Norra Kungsgatan 35 D,1335000,1195000,1184056,30341,140000,11.71,2.0,44.0,2,3,True,False,True,lagenhet,1943,False,3130,854,12,VD Pro
efb658a19fc791ac9b83a67a12b0ff56ac8c496d,2021-06-11,2021-05-17,2021-08-02,Gävle,785000-3356,SÖDER 42:2,Södra Kopparslagargatan 13 A,2000000,1995000,1764437,28571,5000,0.25,3.0,70.0,5,5,True,False,False,lagenhet,1978,False,3200,549,25,VD Pro
95e5919d61bdbe1bfbf28a2062e71390ff73c429,2021-06-11,2021-05-17,2021-08-04,Gävle,769608-6441,NORR 45:1,Kyrkogatan 30,4150000,4150000,3680776,24128,0,0.0,6.0,172.0,3,4,False,False,False,lagenhet,1870,False,6517,455,25,VD Pro
1aa2f4601a54c97ee14af10b0ea558e313ca9fdc,2021-06-11,2021-06-02,2021-08-31,Gävle,716413-3683,BJÖRSJÖ 26:1,Topasvägen 17 G,1290000,1200000,1160693,15828,90000,7.5,3.0,81.5,2,2,False,False,True,lagenhet,1981,False,4936,727,9,VD Pro
64dd0c35612757d557d45f73b7e851b235e9e395,2021-06-11,2021-06-08,2021-08-15,Gävle,785000-3430,SÄTRA 29:1,Rävpasset 23 C,1850000,1650000,1664560,19892,200000,12.12,4.0,93.0,,,False,False,True,radhus,1972,False,5050,652,3,VD Pro
438931fd1ef96637207baa2ba6b289a9356b0684,2021-06-11,2021-06-11,2021-07-18,Gävle,716413-4764,NORRTULL 31:4,Norra Rådmansgatan 30,2800000,2595000,2483415,22047,205000,7.89,4.0,127.0,2,5,False,True,False,lagenhet,1903,False,7792,736,0,VD Pro
26fed0824c4b93cd03dc8d163817d4d48c632b85,2021-06-10,2021-05-10,2021-08-15,Gävle,769637-3039,FREDRIKSSKANS 2:80,Sekatörsslingan 32,2850000,2885000,2527762,23750,-35000,-1.21,6.0,120.0,,,False,False,False,radhus,2021,False,4995,500,31,VD Pro
a64fffa3e9fca59b458c4459df346f2b039c5742,2021-06-10,2021-05-27,2021-08-12,Gävle,716413-4251,BJÖRSJÖ 27:1,Hövdingavägen 23 A,1720000,1195000,1547591,21635,525000,43.93,3.0,79.5,,,False,False,True,radhus,,False,4697,709,14,VD Pro
bd913b20ff46544f3d84fcac6727ba2100c5fe11,2021-06-10,2021-05-26,2021-07-26,Gävle,769637-3039,FREDRIKSSKANS 2:80,Sekatörsslingan 42,2885000,2995000,2558804,24042,-110000,-3.67,6.0,120.0,,,False,False,False,radhus,2021,False,4995,500,15,VD Pro
adbadefbc21bc90ec591c404a4ee708877545e31,2021-06-10,2021-05-07,,Gävle,769632-0022,,Ordslingan,2850000,2850000,2514323,28218,0,0.0,4.0,101.0,,2,False,False,False,radhus,2023,False,4772,567,34,VD Pro
2f329b1b05d862ffe6d2c4ba8ff51607a561f9e7,2021-06-10,2021-04-23,2021-09-09,Gävle,785000-1178,SÖDERTULL 26:13,Sörbygatan 72B,1325000,1295000,1168939,24766,30000,2.31,2.0,53.5,1,4,True,False,False,lagenhet,1966,False,2450,550,48,VD Pro
a2847cb6511915aa4239507b2f4dd445cac7d8e6,2021-06-10,2021-05-27,2021-08-19,Gävle,785000-1228,SÖDER 41:6,Södra Köpmangatan 13E,2150000,1995000,1896770,27564,155000,7.76,2.0,78.0,3,3,False,False,False,lagenhet,1962,False,3480,535,14,VD Pro
bd88144cafa984377057a822ad71609b126c78a8,2021-06-10,2021-05-07,,Gävle,769632-0022,,Ordslingan,2950000,2950000,2602545,29208,0,0.0,4.0,101.0,,2,False,False,False,radhus,2023,False,4772,567,34,VD Pro
e0dce32ba04a92c5dad8981144ccfb0621b7e628,2021-06-10,2021-05-28,2021-08-22,Gävle,785000-2069,SÖDER 57:7,Södra slottsgatan 23C,1850000,1695000,1640827,24026,155000,9.14,3.0,77.0,4,4,False,True,False,lagenhet,1959,False,3162,493,13,VD Pro
eaf6969532d4c86548243cce2d16f86c6db709e2,2021-06-10,2021-05-10,2021-07-28,Gävle,769614-0941,NORR 17:6,Ruddammsgatan 38,1450000,1490000,1286054,32222,-40000,-2.68,2.0,45.0,5,5,True,False,True,lagenhet,1987,False,2385,636,31,VD Pro
c19cbca1855acaca50e5515dc62671e7250bdb21,2021-06-10,2021-06-10,2021-07-15,Gävle,785000-0410,VÄSTER 9:3,Klintbergsgatan 1,1585000,1495000,1405790,29352,90000,6.02,2.0,54.0,1,1,False,True,False,lagenhet,1947,False,2546,566,0,VD Pro
2d135fb287988c9ce7db830994718e76635b6036,2021-06-09,,2021-07-29,Gävle,785000-3281,SÖDERTULL 41:10,Sörbygatan 69a,1500000,,1323328,17751,,,3.0,84.5,,6,True,False,True,lagenhet,1971,False,4051,575,,VD Pro
4cdd80295f490b69c0126559f640833b1f7df32a,2021-06-09,2021-05-04,2021-09-27,Gävle,716413-4913,SÄTRA 164:1,Krusbärsvägen 19D,1780000,1595000,1601577,22821,185000,11.59,3.0,78.0,,,False,False,False,radhus,1987,False,5034,774,36,VD Pro
7b3bda81a546013d43424a36baa4be982bee436b,2021-06-09,2021-05-07,,Gävle,769632-0022,,Ordslingan,2875000,2875000,2536378,28465,0,0.0,4.0,101.0,,2,False,False,False,radhus,2023,False,4772,567,33,VD Pro
093e67e90bb10e30e6ab5c4ea5c6c4f03bfd7ed3,2021-06-09,2021-05-20,2021-09-23,Gävle,785000-3109,BRYNÄS 23:7,Femte Tvärgatan 16,1230000,1195000,1085129,18222,35000,2.92,2.0,67.5,3,4,True,False,False,lagenhet,1973,False,3048,542,20,VD Pro
0a8d9c3a1804ffce63ca165fe9417dae8c48928d,2021-06-09,2021-05-26,2021-08-02,Gävle,785000-1251,SÖDERTULL 15:15,Untragatan 2A,1750000,1550000,1552134,23973,200000,12.9,3.0,73.0,3,3,False,False,True,lagenhet,1946,False,3041,500,14,VD Pro
9a659fee7e4532d642be4ad95f7bd87b719cf774,2021-06-08,2021-05-28,2021-07-01,Gävle,785000-3430,SÄTRA 29:1,Rävpasset 23A,1600000,1345000,1439619,17204,255000,18.95,4.0,93.0,0,3,False,False,True,lagenhet,1971,False,5050,652,11,VD Pro
faa72648282d67b76befbde937f92fe58c524777,2021-06-08,2021-05-05,2021-08-02,Gävle,716413-5381,MARKHEDEN 2:10,Skommarsbacken 29 A,2350000,1695000,2114441,30323,655000,38.64,3.0,77.5,1,2,False,False,True,lagenhet,1990,False,4925,763,34,VD Pro
c1e431e85b76335522e461a9bdfa3ea776cf1f56,2021-06-08,2021-05-27,2021-07-27,Gävle,785000-1152,NORRTULL 21:9,Valbogatan 26 B,1175000,1175000,1042147,30128,0,0.0,1.0,39.0,2,3,False,False,False,lagenhet,1946,False,2490,766,12,VD Pro
6f5b6ef50553a093e26cb9bae16822132d54774f,2021-06-08,2021-06-01,2021-07-25,Gävle,769627-9699,VARVA 1:65,Persbackavändan 12 D,2100000,1995000,1889501,30000,105000,5.26,2.0,70.0,2,2,False,False,False,lagenhet,2015,False,3959,679,7,VD Pro
e9b2c0d49cf585b12ffa22d1d9d098b81824ad43,2021-06-08,2021-05-11,2021-08-09,Gävle,769619-5358,VALLBACKEN 5:11,Kungsbäcksvägen 5,3300000,3400000,2926882,33673,-100000,-2.94,3.0,98.0,3,3,False,False,False,lagenhet,1901,False,3430,420,28,VD Pro
487d07f987ef859029e4b964f3e48257e97f9baf,2021-06-08,2020-12-04,2021-06-29,Gävle,769623-4025,OLSBACKA 51:3,Liljevägen 10,1645000,1690000,1459006,29909,-45000,-2.66,2.0,55.0,3,4,True,False,True,lagenhet,2016,False,3511,766,185,VD Pro
27d1320b6ea876ad8dcdd3f1d0a4168ce73f9ad3,2021-06-07,2021-05-25,2021-08-02,Gävle,785000-1632,SÖDER 50:6,Sockerbruksgatan 48 A,1495000,1495000,1325966,24917,0,0.0,2.0,60.0,2,3,False,False,True,lagenhet,,False,3087,617,13,VD Pro
db0a0a9279518e5382a15961eaa871efe72873d2,2021-06-07,2021-05-21,2021-07-01,Gävle,769631-3217,NORR 4:2,Norra Slottsgatan 15,1275000,1275000,1130840,36429,0,0.0,1.0,35.0,3,3,False,False,True,lagenhet,1887,False,2842,974,17,VD Pro
7c3a7c28718a751d058d4204e4d561ca3311b2a7,2021-06-07,2021-05-22,2021-07-15,Gävle,716413-3634,STIGSLUND 36:1,Laxgången 26B,1850000,1875000,1640827,25000,-25000,-1.33,3.0,74.0,2,,False,False,True,lagenhet,1983,False,4442,720,16,VD Pro
c8e6c5dc4c1bb97dbd78e4dde24761f38d65a2c2,2021-06-07,2021-05-18,2021-09-30,Gävle,716413-4921,BRYNÄS 6:2,Södra Skeppsbron 4,5000000,3995000,4411093,38760,1005000,25.15,4.0,129.0,4,5,True,False,False,lagenhet,1897,False,8526,793,20,VD Pro
f48891f25f5ec898b9b7eb13ac357d4e0644bdf4,2021-06-07,2021-05-29,2021-09-02,Gävle,785000-3273,SÄTRA 80:2,Fältspatvägen 12 B,2010000,1495000,1808522,20786,515000,34.44,4.0,96.7,,,False,False,True,radhus,1970,False,4590,570,9,VD Pro
f4271c86e6fae3b5e2e4b2e2bca36f4507ceb7ea,2021-06-07,2021-04-12,,Gävle,769639-3805,FREDRIKSSKANS 2:86,Sekatörsslingan 68,2950000,2950000,2616455,24583,0,0.0,6.0,120.0,,,False,False,False,radhus,2021,True,4995,500,56,VD Pro
184dc2c666eab71b8277053cc570965d0db61e36,2021-06-07,,,Gävle,769639-3805,FREDRIKSSKANS 2:86,Trädgårdsmästarevägen 41,2850000,2850000,2850000,23750,0,0.0,6.0,120.0,,,False,False,False,lagenhet,,True,4995,500,,VD Pro
ac6144e9c0d082b83b89f3aef1bcef83093bae1e,2021-06-06,2021-05-07,,Gävle,769632-0022,,Ordslingan,2875000,2875000,2536378,28465,0,0.0,4.0,101.0,,2,False,False,False,radhus,2023,False,4772,567,30,VD Pro
b575c729e17e6b1313baeac26f265fc74272281c,2021-06-04,2021-06-07,2021-07-05,Gävle,716458-5775,ANDERSBERG 37:8,Bidevindsgatan 60 B,1450000,1250000,1286054,22308,200000,16.0,2.0,65.0,,,False,False,True,radhus,1991,False,4907,906,-3,VD Pro
7df37f5f920ea7002d1ee1e404355ec70472ed4e,2021-06-04,2021-06-11,2021-07-25,Gävle,769630-4109,ALDERHOLMEN 5:24,Eldaregränd 12,4100000,4100000,3636429,30943,0,0.0,3.0,132.5,,2,False,False,True,lagenhet,,False,6296,570,-7,VD Pro
5dcd25a882594d930fbf6bd01a2aec668af9b91c,2021-06-04,2019-08-08,2021-07-05,Gävle,769622-3606,VÄSTER 21:6,Byggmästargatan 12,3210000,2595000,2847058,29315,615000,23.69,3.0,109.5,1,6,True,False,True,lagenhet,1969,False,5919,649,666,VD Pro
5854aec378efba93214042189189e49378c9d8bf,2021-06-04,2021-05-21,2021-09-14,Gävle,785000-2259,SÖRBY 4:2,Jägargatan 16E,2900000,2375000,2572108,34524,525000,22.1,4.0,84.0,,,False,False,True,radhus,1957,False,5315,759,14,VD Pro
129d4d927c2594672b292188a21590b318fb9aee,2021-06-04,2021-03-15,,Gävle,769639-3805,FREDRIKSSKANS 2:86,Trädgårdsmästarevägen 17,2775000,2775000,2461241,23125,0,0.0,6.0,120.0,,,False,False,False,lagenhet,,True,4995,500,80,VD Pro
d765156476d4baea6bf746c124af446999094412,2021-06-04,2021-05-21,2021-08-05,Gävle,785000-2408,KRISTINELUND 3:9,Solgårdsgatan 16,1130000,1095000,1016731,18525,35000,3.19,2.0,61.0,1,3,False,True,False,lagenhet,1962,False,3321,653,14,VD Pro
9ebcb6013c1b02b54ed032cc8ae3dd5bc9f48e23,2021-06-03,2021-05-12,2021-06-22,Gävle,785000-2085,SÖDER 48:5,Södra Kansligatan 26,1355000,1250000,1201795,39275,105000,8.4,1.0,34.5,2,6,True,False,True,lagenhet,1957,False,1795,624,22,VD Pro
004b509bc98a9ff7405ec9e28f1d2895f2165189,2021-06-03,2021-05-17,2021-06-29,Gävle,785000-2127,SÄTRA 19:4,Sätrahöjden 27,1145000,995000,1030227,16838,150000,15.07,2.0,68.0,3,4,True,False,True,lagenhet,,False,3468,612,17,VD Pro
d40fb8ece70feb533a2406ecb973bc350ea44094,2021-06-03,2021-05-28,2021-09-02,Gävle,785000-3364,BRYNÄS 52:1,Andra Tvärgatan 21B,1450000,1195000,1279217,19333,255000,21.33,2.0,75.0,4,4,True,False,True,lagenhet,,False,2828,452,6,VD Pro
ce0241053b55f25dfeb706e20dbb47aed6b0b22d,2021-06-03,2021-05-19,2021-09-28,Gävle,785000-0600,STIGSLUND 42:3,Furumovägen 39 A,2320000,1990000,2057686,26667,330000,16.58,4.0,87.0,1,2,False,False,True,radhus,1960,False,5000,690,15,VD Pro
8a0949afa461dfd435788170949e2e944b96bfba,2021-06-03,2021-05-21,2021-08-12,Gävle,785000-2333,FRIDHEM 4:1,Ekvägen 11C,2810000,2395000,2492284,29579,415000,17.32,3.0,95.0,,,False,True,False,villa,1964,False,4500,568,13,VD Pro
a18e26b88f922d5a230926a7282f803c9920eda5,2021-06-02,2021-06-01,2021-08-25,Gävle,769630-4109,ALDERHOLMEN 5:24,Eldaregränd 10,4300000,,3813816,36134,,,4.0,119.0,,2,True,True,False,lagenhet,2016,False,5784,583,1,VD Pro
c80e94b1abc4b3087edbfaa6334f8e33a54528bb,2021-06-02,2021-05-14,2021-07-18,Gävle,785000-0303,FORSBACKA 3:2,Mariagatan 8,550000,550000,494869,10000,0,0.0,2.0,55.0,2,3,False,False,True,lagenhet,1958,False,3895,850,19,VD Pro
83b731a910be03fb9ddc2bea7efd1f36fa2db710,2021-06-02,2021-04-29,2021-08-30,Gävle,716413-6314,SÖDERTULL 24:7,Lilla Centralgatan 35,1850000,1650000,1632104,25874,200000,12.12,2.0,71.5,3,4,True,False,False,lagenhet,1990,False,4263,715,34,VD Pro
93644810ec813aa5a4dcb9babb29ebb8708944d3,2021-06-02,2020-12-08,2021-08-19,Gävle,785000-0782,SÖDER 52:1,Kålhagsgatan 2,740000,750000,656331,37755,-10000,-1.33,1.0,19.6,1,5,False,False,False,lagenhet,1957,False,1033,632,175,VD Pro
ff64f85bed64a6e491dc916a9af9eddd04613d56,2021-06-02,2021-04-28,2021-08-01,Gävle,785000-1970,SÖDER 35:5,Södra Skeppargatan 6B,1750000,1800000,1552134,23649,-50000,-2.77,3.0,74.0,3,4,False,False,True,lagenhet,1956,False,3550,576,35,VD Pro
7ef82180b670932c64e917eb1e8463334dab9533,2021-06-02,2021-06-02,2021-08-26,Gävle,785000-1608,BRYNÄS 79:8,Fjärde Tvärgatan 47,1525000,1350000,1345383,20890,175000,12.96,3.0,73.0,2,3,False,False,True,lagenhet,1963,False,3649,600,0,VD Pro
6f8a3c10630ad3385d20281ad14b53e6599ebc88,2021-06-02,2021-05-14,2021-09-14,Gävle,785000-1632,SÖDER 50:6,Sockerbruksgatan 48A,1595000,1595000,1414659,26583,0,0.0,2.0,60.0,3,3,False,True,False,lagenhet,,False,3087,617,19,VD Pro
598b21b168e5603c269caf9ab037ee55922b8f2c,2021-06-02,2021-04-23,2021-07-08,Gävle,785000-2069,SÖDER 57:7,"Södra Slottsgatan 25, 2tr",1810000,1795000,1605350,27015,15000,0.83,3.0,67.0,2,3,False,True,False,lagenhet,1959,False,2840,509,40,VD Pro
0825ba550a586f675bdc4de7f820cb2d0639918f,2021-05-31,2021-05-24,2021-07-01,Gävle,785000-3323,BRYNÄS 68:15,Hillmansgatan 15 E,1600000,1450000,1403403,20000,150000,10.34,3.0,80.0,2,3,False,False,True,lagenhet,1972,False,3838,576,7,VD Pro
6ddac91e72922c6e9c516e01a07884b42cd7264f,2021-05-31,2021-05-08,2021-09-05,Gävle,785000-3463,SÄTRA 30:1,Älgpasset 7D,2000000,1895000,1829617,18692,105000,5.54,3.0,107.0,,,False,True,False,villa,,False,5499,617,23,VD Pro
6a58606423b96363a6848be20f897e745829d18d,2021-05-31,2021-04-08,2021-07-29,Gävle,785000-2812,SÖDER 52:5,Kålhagsgatan 4B,1650000,1750000,1465200,20703,-100000,-5.71,3.0,79.7,1,9,True,False,False,lagenhet,1957,False,3808,573,53,VD Pro
18f0dd88d0f57940bed840a0e97e05c2f0954a75,2021-05-31,2021-03-05,2021-06-30,Gävle,769633-0302,VÄSTER 8:2,Brändströmsgatan 3B,860000,795000,763680,38222,65000,8.17,1.0,22.5,3,3,False,False,True,lagenhet,1950,False,1737,926,86,VD Pro
0a91fb6db0c86483ce5cc5a5c4029a5caac9b442,2021-05-31,,,Gävle,769639-3805,FREDRIKSSKANS 2:86,Trädgårdsmästarevägen 42,3195000,3195000,3195000,23667,0,0.0,6.0,135.0,,,False,False,False,lagenhet,,True,5195,462,,VD Pro
16b126102d2e7b68d3237d2992683888ee792a31,2021-05-31,2020-08-26,2021-08-15,Gävle,716413-4426,BJÖRSJÖ 30:63,Vikingavägen 55 D,2115000,1495000,1934820,16786,620000,41.47,5.0,126.0,,,False,True,False,villa,1982,False,6375,607,278,VD Pro
319039d97ad55b52b5791ac558461d6141fc924e,2021-05-29,2021-05-05,2021-07-29,Gävle,716413-3618,BJÖRSJÖ 1:1,Kittelvägen 3 A,1925000,1495000,1761006,23054,430000,28.76,3.0,83.5,,2,False,False,True,radhus,1979,False,4217,606,24,VD Pro
7855de0403b036a754fee89ffa1a4f9ada8275e4,2021-05-29,2021-05-11,2021-08-26,Gävle,716413-6314,SÖDERTULL 24:7,Lilla Centralgatan 37,1350000,1350000,1184122,20301,0,0.0,2.0,66.5,2,4,True,False,True,lagenhet,1990,False,3983,719,18,VD Pro
a14e6587753292062bedc3876e8c1099f7b4469a,2021-05-28,2021-03-30,2021-08-04,Gävle,716413-4673,VÄSTER 22:3,Staketgatan 9,2250000,2250000,1998000,24457,0,0.0,2.0,92.0,2,5,True,False,True,lagenhet,1899,False,5868,765,59,VD Pro
96f932191dca69ffcffbeb3c416226bd2ed6c942,2021-04-16,2021-03-12,2021-07-13,Gävle,785000-1129,VÄSTER 19:2,Valbogatan 18 A,1650000,1295000,1469952,36667,355000,27.41,2.0,45.0,1,3,False,True,False,lagenhet,1935,False,2425,647,34,VD Pro
b93e00dc9fc60900bd57268932b9faa45186fef1,2021-04-16,2021-03-26,2021-05-20,Gävle,785000-2085,SÖDER 75:5,Södra Kansligatan 32,1250000,1250000,1113600,32895,0,0.0,1.0,38.0,3,6,True,True,False,lagenhet,1957,False,1619,511,20,VD Pro
45ccdc57bcfc5f8b291b4e6f36e3189f68b3ed0a,2021-04-16,2020-09-10,2021-06-06,Gävle,785000-0410,VÄSTER 9:3,Klintbergsgatan 7,1495000,1495000,1331866,27944,0,0.0,2.0,53.5,1,2,False,False,True,lagenhet,1946,False,3324,746,218,VD Pro
7a367317c3c5d74b508f9a638f77ab8bd347201e,2021-04-16,2020-12-21,2021-05-31,Gävle,785000-1129,VÄSTER 19:2,Valbogatan 18a,1550000,1475000,1380864,34444,75000,5.08,2.0,45.0,3,3,False,False,True,lagenhet,1935,False,2561,683,115,VD Pro
fadd1e1b8356e9fb503e3fcbbc6063e53b455226,2021-04-16,2021-02-12,2021-05-16,Gävle,716413-4863,BRYNÄS 83:4,Brynäsgatan 107,700000,650000,613909,15217,50000,7.69,2.0,46.0,1,4,True,False,True,lagenhet,,False,3544,925,62,VD Pro
a2b64aac8124ad82d1bcabd6e8923b5a6503b6fc,2021-04-16,2021-03-29,2021-07-04,Gävle,785000-0360,BRYNÄS 66:18,Fjärde Tvärgatan 54,1460000,995000,1280439,19010,465000,46.73,3.0,76.8,2,3,False,False,True,lagenhet,1965,False,3796,593,18,VD Pro
91519fb1d264a9d18187cb4bafc219868ce5e35b,2021-04-15,2021-04-13,2021-06-30,Gävle,785000-3273,SÄTRA 80:2,Fältspatvägen 24A,2450000,2295000,2287251,25000,155000,6.75,4.0,98.0,,,False,False,False,villa,,False,4700,576,2,VD Pro
24e3ace4d4cdaa6d0c641e1ce4f307e5c4f8b018,2021-04-15,2021-03-06,2021-06-30,Gävle,785000-2259,SÖRBY 4:2,Jägargatan 18B,2430000,2295000,2164839,29102,135000,5.88,4.0,83.5,,2,False,False,True,radhus,1957,False,5315,764,39,VD Pro
4063a37868007ed12901ddc7b82a4a7219696c2b,2021-04-15,2021-03-30,2021-05-11,Gävle,785000-0220,SÖRBY 10:12,Lerduvevägen 7 H,2300000,1750000,2049024,26136,550000,31.42,3.0,88.0,,,False,False,False,lagenhet,1958,False,4556,621,16,VD Pro
ab2b7e2496e8d70498dd8436e59553a6cec9e539,2021-04-15,2021-03-05,2021-05-10,Gävle,716413-5365,SÄTRA 166:1,Vinbärsvägen 73c,1375000,1275000,1283661,12061,100000,7.84,5.0,114.0,,,False,False,False,radhus,1987,False,5813,612,40,VD Pro
552de9b168077c645c2aab3388e3c7a839c63132,2021-04-15,2021-03-24,2021-07-14,Gävle,785000-3141,SÄTRA 80:1,Fältspatvägen 48,1350000,1095000,1260322,16875,255000,23.28,3.0,80.0,4,5,True,False,False,lagenhet,1968,False,3684,553,21,VD Pro
c5c9c96479682c6f4036951bf6953aae7ff113d1,2021-04-15,2020-12-17,2021-06-29,Gävle,716413-3634,STIGSLUND 36:1,Laxgången 46 B,2100000,1995000,1870848,21429,105000,5.26,4.0,98.0,,,False,False,False,villa,1983,False,5737,702,118,VD Pro
d04f71b686869110538450c2f9e388fbe06dbd57,2021-04-14,2021-04-01,2021-05-31,Gävle,769603-5141,HEMSTA 17:21,Sveavägen 23A,1430000,1225000,1254129,29792,205000,16.73,2.0,48.0,2,2,False,True,False,lagenhet,1999,False,3512,878,13,VD Pro
95148e4068170c792a1e668a81dd2bf0276a21d5,2021-04-14,2021-03-26,2021-07-01,Gävle,785000-1053,SÖDERTULL 17:1,Fleminggatan 20 B,975000,875000,868608,25658,100000,11.42,1.0,38.0,2,3,False,True,False,lagenhet,1944,False,2972,939,18,VD Pro
3cafd0288fdeb034ac1504e021691f48a78da7de,2021-04-14,2021-04-01,2021-08-01,Gävle,716413-4681,NORR 18:2,Hattmakargatan 13 A,1450000,1450000,1291776,23200,0,0.0,2.0,62.5,2,4,True,False,True,lagenhet,1986,False,4383,842,13,VD Pro
d4b642bca35c86ebe2475791399be99cef0986e7,2021-04-14,2021-03-25,2021-05-27,Gävle,785000-1079,NORRTULL 27:14,Staketgatan 29,700000,650000,623616,30435,50000,7.69,1.0,23.0,3,6,True,False,True,lagenhet,1954,False,1734,905,19,VD Pro
dd985cf6f5cc91e56d218dd82914fca26b32040d,2021-04-13,2021-03-31,2021-05-11,Gävle,785000-0279,FORSBACKA 3:3,Storgatan 20 B,675000,615000,630161,11066,60000,9.75,2.0,61.0,,3,False,False,True,lagenhet,1958,False,3176,625,13,VD Pro
55b5d2ec4a5520ceff7423e9379264d6a01ed0ff,2021-04-13,2021-03-19,2021-05-27,Gävle,716413-5100,NORRTULL 25:12,Staketgatan 21 A,1760000,1690000,1567949,21863,70000,4.14,3.0,80.5,3,5,True,False,True,lagenhet,1988,False,4996,745,24,VD Pro
fdfdc1952fed691ee64c772120d805a95fde910b,2021-04-13,2021-03-30,2021-05-30,Gävle,785000-2127,SÄTRA 19:2,Ulvsmygen 23,1200000,1050000,1120286,14634,150000,14.28,3.0,82.0,4,4,True,False,True,lagenhet,1968,False,3844,563,14,VD Pro
46b44c32221e3740920aebd6e1a94b35ad224317,2021-04-13,2021-04-13,2021-08-29,Gävle,716458-6146,FORSBACKA 20:9,Stentorpsvägen 6,1600000,1450000,1493715,16000,150000,10.34,3.0,100.0,,1,False,False,True,lagenhet,1840,False,6434,772,0,VD Pro
